"spot","parameter","id","experiment","type","condition","value"
"sucrose","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",6.7692
"sucrose","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",4.974
"sucrose","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",7.22684210526316
"sucrose","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",6.30172413793103
"sucrose","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",4.50061224489796
"sucrose","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",5.81933333333333
"sucrose","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",5.2115
"sucrose","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",7.10314285714286
"sucrose","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",6.90851851851852
"sucrose","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",6.77366666666667
"sucrose","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",4.41722222222222
"sucrose","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",3.98605263157895
"sucrose","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",5.59793103448276
"sucrose","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",6.2195
"sucrose","ActivityBoutDurarion","AB_duration_mean","57C10","normal","mated_ff",7.73510638297872
"yeast","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",158.51
"yeast","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",207.06
"yeast","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",261.55
"yeast","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",159.33
"yeast","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",149.21
"yeast","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",471.5
"yeast","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",200.96
"yeast","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",379.1
"yeast","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",235.55
"yeast","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",228.87
"yeast","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",255.56
"yeast","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",549.99
"yeast","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",130.57
"yeast","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",128.64
"yeast","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",270.23
"yeast","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",68.84
"yeast","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",188.63
"yeast","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",812.72
"yeast","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",213.54
"yeast","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",70.17
"yeast","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",61.38
"yeast","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",61.43
"yeast","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",198.56
"yeast","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",165.55
"yeast","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",180.29
"yeast","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",66.59
"yeast","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",38.45
"yeast","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",342.24
"sucrose","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",201.21
"sucrose","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",166.88
"sucrose","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",228.34
"sucrose","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",207.83
"sucrose","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",70.75
"sucrose","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",341.83
"sucrose","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",103.85
"sucrose","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",93.88
"sucrose","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",125.81
"sucrose","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",157.47
"sucrose","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",13.3
"sucrose","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",130.36
"sucrose","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",145.89
"sucrose","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",169.23
"sucrose","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",149.22
"sucrose","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",137.31
"sucrose","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",182.75
"sucrose","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",220.53
"sucrose","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",174.58
"sucrose","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",104.23
"sucrose","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",248.61
"sucrose","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",186.53
"sucrose","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",203.21
"sucrose","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",79.51
"sucrose","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",151.47
"sucrose","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",162.34
"sucrose","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",124.39
"sucrose","ActivityBoutTotalDuration","AB_duration_total","57C10","normal","mated_ff",363.55
"yeast","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",88.2102564102564
"yeast","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",85.747027027027
"yeast","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",125.092
"yeast","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",119.813571428571
"yeast","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",79.2951351351351
"yeast","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",9.54223602484472
"yeast","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",104.989375
"yeast","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",67.8497777777778
"yeast","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",69.6059523809524
"yeast","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",92.1475757575758
"yeast","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",54.7919565217391
"yeast","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",28.0876635514019
"yeast","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",98.3835483870968
"yeast","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",185.77875
"yeast","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",73.2456818181818
"yeast","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",350.334285714286
"yeast","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",169.777058823529
"yeast","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",34.273661971831
"yeast","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",60.2457142857143
"yeast","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",287.925454545455
"yeast","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",291.958
"yeast","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",237.986428571429
"yeast","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",223.457272727273
"yeast","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",135.632608695652
"yeast","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",75.2759459459459
"yeast","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",311.512
"yeast","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",279.784545454545
"yeast","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",137.274545454545
"sucrose","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",130.626363636364
"sucrose","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",84.5057142857143
"sucrose","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",63.653
"sucrose","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",87.9557894736842
"sucrose","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",221.184615384615
"sucrose","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",36.43640625
"sucrose","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",138.531739130435
"sucrose","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",183.709166666667
"sucrose","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",120.9308
"sucrose","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",91.3252941176471
"sucrose","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",29.7933333333333
"sucrose","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",150.394782608696
"sucrose","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",147.385714285714
"sucrose","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",140.150833333333
"sucrose","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",106.321034482759
"sucrose","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",166.896111111111
"sucrose","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",107.476785714286
"sucrose","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",63.734375
"sucrose","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",116.945862068966
"sucrose","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",162.043684210526
"sucrose","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",93.6326470588235
"sucrose","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",94.8646153846154
"sucrose","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",70.6844827586207
"sucrose","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",171.448235294118
"sucrose","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",73.772972972973
"sucrose","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",39.865
"sucrose","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",138.743157894737
"sucrose","ActivityBoutIBI","AB_IBI","57C10","normal","mated_ff",63.7508695652174
"yeast","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",56
"yeast","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",93
"yeast","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",77
"yeast","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",64
"yeast","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",63
"yeast","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",198
"yeast","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",81
"yeast","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",140
"yeast","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",98
"yeast","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",78
"yeast","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",71
"yeast","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",231
"yeast","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",43
"yeast","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",15
"yeast","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",127
"yeast","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",33
"yeast","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",77
"yeast","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",270
"yeast","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",84
"yeast","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",18
"yeast","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",28
"yeast","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",25
"yeast","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",35
"yeast","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",74
"yeast","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",76
"yeast","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",23
"yeast","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",17
"yeast","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",91
"sucrose","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",77
"sucrose","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",70
"sucrose","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",81
"sucrose","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",70
"sucrose","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",29
"sucrose","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",105
"sucrose","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",31
"sucrose","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",35
"sucrose","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",41
"sucrose","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",54
"sucrose","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",3
"sucrose","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",43
"sucrose","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",57
"sucrose","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",55
"sucrose","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",45
"sucrose","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",51
"sucrose","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",69
"sucrose","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",76
"sucrose","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",54
"sucrose","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",38
"sucrose","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",97
"sucrose","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",61
"sucrose","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",45
"sucrose","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",22
"sucrose","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",53
"sucrose","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",45
"sucrose","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",39
"sucrose","FeedingBurstsNumber","FB_n","57C10","normal","mated_ff",125
"yeast","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.17642857142857
"yeast","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",0.900537634408602
"yeast","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",2.34636363636364
"yeast","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.2875
"yeast","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",0.848095238095238
"yeast","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",2.01691919191919
"yeast","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.03259259259259
"yeast","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.41657142857143
"yeast","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.12091836734694
"yeast","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.40448717948718
"yeast","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",2.08760563380282
"yeast","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.12965367965368
"yeast","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.82418604651163
"yeast","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.018
"yeast","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.10716535433071
"yeast","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.32818181818182
"yeast","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.63974025974026
"yeast","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.15462962962963
"yeast","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.10452380952381
"yeast","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",2.26222222222222
"yeast","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",0.947142857142857
"yeast","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.1044
"yeast","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",4.27457142857143
"yeast","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.16148648648649
"yeast","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",0.929210526315789
"yeast","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.72739130434783
"yeast","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",0.891764705882353
"yeast","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",2.84747252747253
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.49792207792208
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.06171428571429
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.5258024691358
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.26771428571429
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.12344827586207
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.32552380952381
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.56096774193548
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.094
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.43560975609756
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.32814814814815
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",0.486666666666667
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.49488372093023
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.49473684210526
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.44963636363636
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.90355555555556
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.50450980392157
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.62594202898551
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.34631578947368
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.79888888888889
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.33184210526316
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.45927835051546
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.65081967213115
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",2.80777777777778
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.78045454545455
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.30471698113208
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",2.10755555555556
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.51
"sucrose","FeedingBurstsDurations","FB_duration_mean","57C10","normal","mated_ff",1.59768
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",65.88
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",83.75
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",180.67
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",82.4
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",53.43
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",399.35
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",83.64
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",198.32
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",109.85
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",109.55
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",148.22
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",260.95
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",78.44
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",15.27
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",140.61
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",43.83
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",126.26
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",311.75
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",92.78
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",40.72
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",26.52
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",27.61
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",149.61
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",85.95
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",70.62
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",39.73
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",15.16
"yeast","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",259.12
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",115.34
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",74.32
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",123.59
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",88.74
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",32.58
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",139.18
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",48.39
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",38.29
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",58.86
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",71.72
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",1.46
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",64.28
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",85.2
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",79.73
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",85.66
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",76.73
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",112.19
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",102.32
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",97.14
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",50.61
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",141.55
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",100.7
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",126.35
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",39.17
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",69.15
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",94.84
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",58.89
"sucrose","FeedingBurstsTotalDuration","FB_duration_total","57C10","normal","mated_ff",199.71
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",64.1809090909091
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",35.8094565217391
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",42.2023684210526
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",54.451746031746
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",48.7393548387097
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",14.7351776649746
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",43.43125
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",23.251654676259
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",31.2644329896907
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",40.9872727272727
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",37.5245714285714
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",14.3082173913043
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",73.8159523809524
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",221.353571428571
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",26.5857142857143
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",77.38625
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",38.7846052631579
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",10.8925278810409
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",37.0031325301205
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",187.955882352941
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",109.353703703704
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",104.04125
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",73.6388235294118
"yeast","FeedingBurstIBI","FB_IBI","57C10","normal","mated_ff",41.1635616438356
